filename, Fresh, Half-Fresh, Spoiled
HALF-FRESH-168-_JPG.rf.7476d790e2d3777e943f9816a1814cb9.jpg, 0, 1, 0
FRESH-355-_JPG.rf.74b6f2ee80a3021f4ff692cd97feb7cb.jpg, 1, 0, 0
FRESH-867-_JPG.rf.74be74a17676a6af02da66bdfb95f3c4.jpg, 1, 0, 0
SPOILED-325-_JPG.rf.74de8067eb6f0b32a71cab545f6a18c6.jpg, 0, 0, 1
FRESH-669-_JPG.rf.750a1871ade955dfb4c9106cf01436b3.jpg, 1, 0, 0
FRESH-686-_JPG.rf.75844906fd70a67d602e7a019fc64b49.jpg, 1, 0, 0
FRESH-380-_JPG.rf.75a3abb0b029578f5e8add8cf2e6dbd0.jpg, 1, 0, 0
FRESH-548-_JPG.rf.75aad76e2baf7759bc5b36f6c27348c4.jpg, 1, 0, 0
FRESH-918-_JPG.rf.75d03001e85ed4f5972a0ff89ec75260.jpg, 1, 0, 0
FRESH-213-_JPG.rf.75df615573bf8d942cae28401cb51a9b.jpg, 1, 0, 0
SPOILED-643-_JPG.rf.75ecd36bdd70886256feb238fc55ce99.jpg, 0, 0, 1
HALF-FRESH-264-_JPG.rf.75ec4d2dba6b70f87d69e28c844d6129.jpg, 0, 1, 0
HALF-FRESH-573-_JPG.rf.7603e3765164bc38cecaa9af7fe2c9ab.jpg, 0, 1, 0
FRESH-811-_JPG.rf.7619de0957b8ef28d039313498eebbb2.jpg, 1, 0, 0
SPOILED-1015-_JPG.rf.26b167b2e4ce44b06d92064ea93b29a5.jpg, 0, 0, 1
SPOILED-276-_JPG.rf.2680fa9cb268c89569d3ac759208fd18.jpg, 0, 0, 1
FRESH-417-_JPG.rf.26bb94029562b2a5e3985b25266b544c.jpg, 1, 0, 0
SPOILED-173-_JPG.rf.275135e32307de9009f569ef59936b58.jpg, 0, 0, 1
SPOILED-108-_JPG.rf.26b827d99ef96fea05aec73fcd23098b.jpg, 0, 0, 1
FRESH-903-_JPG.rf.269a898b78033180404822d5241865d2.jpg, 1, 0, 0
HALF-FRESH-49-_JPG.rf.26cdd971299b9a20a0f75d20d82ec938.jpg, 0, 1, 0
SPOILED-369-_JPG.rf.27dc7e6c9101cfa000ee9509e3b559c1.jpg, 0, 0, 1
FRESH-610-_JPG.rf.26eff8f530407e633b09ee1722fdeb44.jpg, 1, 0, 0
SPOILED-210-_JPG.rf.286ddf12149545047f8ce5a0ab2eacf3.jpg, 0, 0, 1
SPOILED-722-_JPG.rf.27f80e227001883b7ba4dc21731d8d9b.jpg, 0, 0, 1
HALF-FRESH-54-_JPG.rf.280dde1d8222c9fe2998b149899dc9b9.jpg, 0, 1, 0
SPOILED-237-_JPG.rf.27e4428beead2f646e3b0a05fba4962e.jpg, 0, 0, 1
HALF-FRESH-751-_JPG.rf.27ee104b6721dd3eaa06f7daf659fce7.jpg, 0, 1, 0
HALF-FRESH-912-_JPG.rf.28f41ba75c42a421e4ba188019be86c3.jpg, 0, 1, 0
HALF-FRESH-692-_JPG.rf.28fa2d479d8950769659076134bb40e8.jpg, 0, 1, 0
SPOILED-751-_JPG.rf.2933c6b505a6be0438dcc5c8ab759d8c.jpg, 0, 0, 1
SPOILED-247-_JPG.rf.29372da57228731c826d45c529170e9f.jpg, 0, 0, 1
HALF-FRESH-391-_JPG.rf.29b90fa27ec0bdd65fbd44bb1d722b5a.jpg, 0, 1, 0
HALF-FRESH-572-_JPG.rf.2a48e2eaeaa7bae11156ade4aca92bc0.jpg, 0, 1, 0
HALF-FRESH-208-_JPG.rf.2a24770f1537bc813d5db50ef464300b.jpg, 0, 1, 0
HALF-FRESH-31-_JPG.rf.287ec300fb47727c68857fe7605870d5.jpg, 0, 1, 0
SPOILED-423-_JPG.rf.29201d8f85e73f3ff6667982fc737ff4.jpg, 0, 0, 1
HALF-FRESH-709-_JPG.rf.2a432e3a8ab8410f53bd319354afc196.jpg, 0, 1, 0
SPOILED-367-_JPG.rf.2a5d7017753cf0c6bf0b2bdfdd0c07fb.jpg, 0, 0, 1
HALF-FRESH-255-_JPG.rf.2af0a9117eb4f057cb923e49b45250de.jpg, 0, 1, 0
HALF-FRESH-250-_JPG.rf.2aa6e8522f4443cf1d010f6395db5d1d.jpg, 0, 1, 0
SPOILED-746-_JPG.rf.2afda5f0c7e5d0c9eb217619cef48d1a.jpg, 0, 0, 1
HALF-FRESH-140-_JPG.rf.264523d44f9614cb25da0113cae12279.jpg, 0, 1, 0
FRESH-684-_JPG.rf.2b27969d267d860e9a0fb4702f98ff1e.jpg, 1, 0, 0
FRESH-852-_JPG.rf.2bf2790c293810614aec1df360a73393.jpg, 1, 0, 0
SPOILED-499-_JPG.rf.2c1da1d8067f91d96e4471b564ad3f6d.jpg, 0, 0, 1
HALF-FRESH-257-_JPG.rf.2c268a518d75a60e7ae8b94c4a21f358.jpg, 0, 1, 0
HALF-FRESH-564-_JPG.rf.2c37366e9c45d410269b31b53044c5ad.jpg, 0, 1, 0
HALF-FRESH-960-_JPG.rf.2c73851c3150feb4e319a908b52fd3a8.jpg, 0, 1, 0
SPOILED-604-_JPG.rf.2c8dd7604250c92085ae5399cf7f3bf5.jpg, 0, 0, 1
FRESH-162-_JPG.rf.2c9c0c054459c06deb2f116758dbbd1b.jpg, 1, 0, 0
FRESH-242-_JPG.rf.2cac48c36da358721b07ef51140fbb76.jpg, 1, 0, 0
FRESH-607-_JPG.rf.2d02f802ab840d9943695a01c8eb5393.jpg, 1, 0, 0
HALF-FRESH-659-_JPG.rf.2d1c13d75b6e9dc25eec3af3471428ac.jpg, 0, 1, 0
FRESH-551-_JPG.rf.2d03041f07124e5c3c59c7c5c12d1d6c.jpg, 1, 0, 0
SPOILED-451-_JPG.rf.2d3e1f2fa5bf72c8b99e21b59c98362e.jpg, 0, 0, 1
SPOILED-267-_JPG.rf.2d41d58155f2a07e054170d5fea75cb3.jpg, 0, 0, 1
SPOILED-219-_JPG.rf.2d43748e920166a414706bbafa4cf420.jpg, 0, 0, 1
FRESH-361-_JPG.rf.2d452141b4a57788355a9439310266de.jpg, 1, 0, 0
FRESH-438-_JPG.rf.2d61648fa01342753bc5ca524c1450fa.jpg, 1, 0, 0
HALF-FRESH-207-_JPG.rf.2d95c35d07031f6bff191687668f08a5.jpg, 0, 1, 0
FRESH-728-_JPG.rf.2da68bc489e3f4be2692b2c667733f94.jpg, 1, 0, 0
HALF-FRESH-657-_JPG.rf.2de830de3a5b16483953619f4966b7a7.jpg, 0, 1, 0
SPOILED-640-_JPG.rf.2df03b1cf7551d29d9143ff4011e0d5f.jpg, 0, 0, 1
FRESH-124-_JPG.rf.2e01a55528d51767c4e21fb981a320e3.jpg, 1, 0, 0
SPOILED-149-_JPG.rf.2e0ce836a3affa5015b97cb7926ccdad.jpg, 0, 0, 1
HALF-FRESH-40-_JPG.rf.2e31c9ba3d30cc1dc8437306850519ba.jpg, 0, 1, 0
HALF-FRESH-993-_JPG.rf.2e59de826a2326e9d4bec647fbcd6896.jpg, 0, 1, 0
SPOILED-40-_JPG.rf.2eb02484e53dbc1fc2e5ca518408992b.jpg, 0, 0, 1
HALF-FRESH-706-_JPG.rf.2eccbbe88c655a43dc6848daa0b01254.jpg, 0, 1, 0
FRESH-731-_JPG.rf.2ecf4b31ac4717e51b0971a9b471f47f.jpg, 1, 0, 0
FRESH-601-_JPG.rf.2ee361a0f9ccddf2abc0be4eca760c45.jpg, 1, 0, 0
HALF-FRESH-399-_JPG.rf.2f1048152772caac7c18c76db2e24353.jpg, 0, 1, 0
FRESH-629-_JPG.rf.2f2e708ce2da3cf022ef03747332ec94.jpg, 1, 0, 0
SPOILED-999-_JPG.rf.2f42605fadf7e6952691ca1e549fa296.jpg, 0, 0, 1
FRESH-696-_JPG.rf.2f4894ffb0c99ee4f80a228e37d40a42.jpg, 1, 0, 0
HALF-FRESH-69-_JPG.rf.2f7b977f60fab997600484765a113b44.jpg, 0, 1, 0
FRESH-777-_JPG.rf.2f96886c41cb32c2bd08d0dd26e6baa6.jpg, 1, 0, 0
FRESH-786-_JPG.rf.2faac92c3a2aadd82524384984befe48.jpg, 1, 0, 0
HALF-FRESH-244-_JPG.rf.2ff45f0defa9eae779a7d7f534dbf940.jpg, 0, 1, 0
FRESH-964-_JPG.rf.2ffad02f921b92e2b9198294176bc0ea.jpg, 1, 0, 0
HALF-FRESH-759-_JPG.rf.306be0bddafc6be2bd8053ae0a97c52f.jpg, 0, 1, 0
HALF-FRESH-25-_JPG.rf.30764036d761df5d241edfe80a4ee9c2.jpg, 0, 1, 0
HALF-FRESH-433-_JPG.rf.30de6a7084fc3f2910f2cb2ea7f936f8.jpg, 0, 1, 0
HALF-FRESH-838-_JPG.rf.30e5d78bea026d7f9d4d2e3c51263e1c.jpg, 0, 1, 0
FRESH-76-_JPG.rf.30ede97fa8c499de0fdabf419819521a.jpg, 1, 0, 0
HALF-FRESH-683-_JPG.rf.3106a0f9d1fd7f47a8448c968b2221f3.jpg, 0, 1, 0
FRESH-631-_JPG.rf.3164ff97496d1cda0b0aee88275e3a7f.jpg, 1, 0, 0
FRESH-531-_JPG.rf.31bf80b27e6df464fb8ef0dd93750dfa.jpg, 1, 0, 0
HALF-FRESH-841-_JPG.rf.31fd4749d2003960d5c96e340e152d8f.jpg, 0, 1, 0
HALF-FRESH-418-_JPG.rf.32033fdd94d3352e6fd52fc45010d50f.jpg, 0, 1, 0
SPOILED-181-_JPG.rf.3220f6ec8b1e8a49e35d57b81b8cdc19.jpg, 0, 0, 1
FRESH-14-_JPG.rf.327d663ee38dfef7cf113c826a4b8ea4.jpg, 1, 0, 0
HALF-FRESH-363-_JPG.rf.329a9c2d97d01df00a4e57296f10c255.jpg, 0, 1, 0
FRESH-411-_JPG.rf.32bb6ed621d124484688bed5c4e13340.jpg, 1, 0, 0
FRESH-2-_JPG.rf.3302cf797d1d336bcaf75ad86a2fee19.jpg, 1, 0, 0
FRESH-737-_JPG.rf.331ebcffd1bae041c52bfdf27651aac8.jpg, 1, 0, 0
FRESH-258-_JPG.rf.3332331ef0a2dcc1bfca9dad725ed327.jpg, 1, 0, 0
HALF-FRESH-429-_JPG.rf.335612179ed4b8811ff1b3605e58ae72.jpg, 0, 1, 0
SPOILED-605-_JPG.rf.3364d202ee8f9aaf431df2a94a149d6d.jpg, 0, 0, 1
FRESH-72-_JPG.rf.33be8858309837e0f9b37485d9a79254.jpg, 1, 0, 0
SPOILED-25-_JPG.rf.33f530da14af7c5029cfa01ae26d1c65.jpg, 0, 0, 1
FRESH-819-_JPG.rf.33fe431e861a740db2722284a5df6fbb.jpg, 1, 0, 0
SPOILED-295-_JPG.rf.34072e76484c16e428f695afb26e04f7.jpg, 0, 0, 1
FRESH-683-_JPG.rf.34164dd5b171f723dec71192caced755.jpg, 1, 0, 0
SPOILED-190-_JPG.rf.342e8a86148a70b06cb8ba6d378a157a.jpg, 0, 0, 1
HALF-FRESH-994-_JPG.rf.344ba1aa2eb654df40b74a2c92033048.jpg, 0, 1, 0
FRESH-980-_JPG.rf.34a56aa1c07e48467b290453d14862be.jpg, 1, 0, 0
SPOILED-471-_JPG.rf.34f7be5756045f2662d8941cf971da34.jpg, 0, 0, 1
HALF-FRESH-414-_JPG.rf.3516bdd2290fca8cc32d2ae35ec0d92f.jpg, 0, 1, 0
FRESH-785-_JPG.rf.35238b9623e89d638e30a1b0d1b304a3.jpg, 1, 0, 0
FRESH-984-_JPG.rf.353372aff314d2150debc4a2d0bb8fb4.jpg, 1, 0, 0
SPOILED-354-_JPG.rf.355740af28041b26e65eeb237c6a2c08.jpg, 0, 0, 1
FRESH-865-_JPG.rf.33b8feabe435f15e633cdfd4aa4b88fc.jpg, 1, 0, 0
HALF-FRESH-9-_JPG.rf.356f9bfa119a3e0f70081d97db0390f1.jpg, 0, 1, 0
HALF-FRESH-741-_JPG.rf.35849ab61fcc1a7ea077727fd28c01e8.jpg, 0, 1, 0
HALF-FRESH-329-_JPG.rf.35d27f8f7c08c952e4ef9ad06f925226.jpg, 0, 1, 0
FRESH-481-_JPG.rf.362674e40b196ddd472155d3c76b4e3d.jpg, 1, 0, 0
FRESH-877-_JPG.rf.3668af94fc7cea341da369b6c72b5b8d.jpg, 1, 0, 0
FRESH-262-_JPG.rf.36823745fa4a5cffae62676728b7c192.jpg, 1, 0, 0
FRESH-711-_JPG.rf.36d73b1e54570b0489826d1c54caf529.jpg, 1, 0, 0
SPOILED-169-_JPG.rf.368f8d90b775082cd8dbc571bad1a633.jpg, 0, 0, 1
FRESH-924-_JPG.rf.35fc35cafa71d584686eb015a979b0f7.jpg, 1, 0, 0
SPOILED-390-_JPG.rf.36d94b87f105417ff2b4966c97395cdb.jpg, 0, 0, 1
HALF-FRESH-125-_JPG.rf.36ee728bd417206d71838eb8e8fd075b.jpg, 0, 1, 0
SPOILED-248-_JPG.rf.36f8fbbcc7743e42307365e1264d2eea.jpg, 0, 0, 1
FRESH-200-_JPG.rf.370eec8b889b9c321a0ab58b4370a118.jpg, 1, 0, 0
HALF-FRESH-100-_JPG.rf.373e700169f51f1732a2cc07552d362f.jpg, 0, 1, 0
FRESH-641-_JPG.rf.37c533a87e2dec69fcd8602be5f6f24c.jpg, 1, 0, 0
SPOILED-345-_JPG.rf.37e116db4afd3c0f058d82a6a09a7dae.jpg, 0, 0, 1
HALF-FRESH-820-_JPG.rf.38641dc20192d2845e6954eb3b184974.jpg, 0, 1, 0
SPOILED-171-_JPG.rf.38721d0653af34379c4837a9b504ad12.jpg, 0, 0, 1
HALF-FRESH-942-_JPG.rf.389abafc6568399255fa373d7d5fe8e4.jpg, 0, 1, 0
HALF-FRESH-431-_JPG.rf.38a1d980610b1457c6f2dbf39f348896.jpg, 0, 1, 0
FRESH-462-_JPG.rf.38aa22956be804f24f0959c96f49ed9c.jpg, 1, 0, 0
FRESH-648-_JPG.rf.38de21db03cb8f308e7b4d38bf2119a8.jpg, 1, 0, 0
FRESH-149-_JPG.rf.38eb0713ff7c46446022a7cff2a08f63.jpg, 1, 0, 0
SPOILED-506-_JPG.rf.39053a3f7ddae986281f33c67807a9a0.jpg, 0, 0, 1
HALF-FRESH-151-_JPG.rf.39286f519e8a383cee29d3d00363720b.jpg, 0, 1, 0
FRESH-897-_JPG.rf.39460609923a32125f592de867fa62ac.jpg, 1, 0, 0
FRESH-391-_JPG.rf.39b3d71bd559f59816cf35602c5da8a1.jpg, 1, 0, 0
SPOILED-469-_JPG.rf.39cdfffaf30b04c82b9fb86c1e54727d.jpg, 0, 0, 1
FRESH-921-_JPG.rf.39f24467b941794a3c5b11b8509a107a.jpg, 1, 0, 0
HALF-FRESH-121-_JPG.rf.39f5bc037b0db29fe032c2349acc17d7.jpg, 0, 1, 0
HALF-FRESH-396-_JPG.rf.39f90b8b113c314a025c4b0055bd0001.jpg, 0, 1, 0
FRESH-285-_JPG.rf.3a02426e0426fd583be0e1377a0b982f.jpg, 1, 0, 0
FRESH-259-_JPG.rf.3a07150425bf1f300f443ab82cf4c144.jpg, 1, 0, 0
HALF-FRESH-112-_JPG.rf.3a31b76c1056f01dcb13cd9cdf66cec2.jpg, 0, 1, 0
FRESH-910-_JPG.rf.3a49076c832c3ecb1f62276a018fda7f.jpg, 1, 0, 0
HALF-FRESH-340-_JPG.rf.3a4fc6a11056c9da5f48546c92a7f19e.jpg, 0, 1, 0
FRESH-26-_JPG.rf.3a5104de8ad3bb7a4bc7506d2ecff6d6.jpg, 1, 0, 0
SPOILED-614-_JPG.rf.3a58eab162fb64ca2c63a5af7a7e51fa.jpg, 0, 0, 1
HALF-FRESH-215-_JPG.rf.3a664dc02fd764498576d50b163d9065.jpg, 0, 1, 0
HALF-FRESH-932-_JPG.rf.3a8f92e7a4cc9adb3d3c4d62667e03ac.jpg, 0, 1, 0
FRESH-963-_JPG.rf.3acc962d78c4a94c98f404eb4bf067ee.jpg, 1, 0, 0
FRESH-828-_JPG.rf.3aabaf671a0552b54ff4563d4ea6b94a.jpg, 1, 0, 0
FRESH-194-_JPG.rf.3773b20d9bc9a37fe29c0726f46003be.jpg, 1, 0, 0
FRESH-580-_JPG.rf.3b41d564dc6e696e6f230c883665e534.jpg, 1, 0, 0
HALF-FRESH-159-_JPG.rf.3b4fe08d2edb2f81e59396cc5585a4fe.jpg, 0, 1, 0
HALF-FRESH-432-_JPG.rf.3b08dc6261baba5ee1ed940353650aeb.jpg, 0, 1, 0
FRESH-633-_JPG.rf.3b587b7f05f144ddac0f249a1baf5e2d.jpg, 1, 0, 0
HALF-FRESH-147-_JPG.rf.3b995cad7f9b127ba0e9d1ac73803860.jpg, 0, 1, 0
HALF-FRESH-403-_JPG.rf.3ba6cb50459279219a1223e553a5f0cb.jpg, 0, 1, 0
FRESH-125-_JPG.rf.3bad91c0f973383816234a710c698568.jpg, 1, 0, 0
SPOILED-172-_JPG.rf.3bb56ff07397fee0d8ef6780adecb02e.jpg, 0, 0, 1
HALF-FRESH-300-_JPG.rf.3befbf82fc2837ae22794004cf6b5f92.jpg, 0, 1, 0
FRESH-514-_JPG.rf.3bfeac8c5018d057d86da937a16059f0.jpg, 1, 0, 0
FRESH-719-_JPG.rf.3c11dfe95eefd2fb95c385e193ab3005.jpg, 1, 0, 0
SPOILED-1009-_JPG.rf.3cb9555b83ee0ceb649e90f977324906.jpg, 0, 0, 1
HALF-FRESH-116-_JPG.rf.3c9424b42a2bcb109d7c4642b7aa57b1.jpg, 0, 1, 0
SPOILED-37-_JPG.rf.3d089f4a23f85567eb2b837d3c5cccac.jpg, 0, 0, 1
SPOILED-201-_JPG.rf.3d1edf32905e6fb4cc85c5579e5f4e37.jpg, 0, 0, 1
SPOILED-270-_JPG.rf.3d3633e435149dee95a5d68d621c6f1b.jpg, 0, 0, 1
FRESH-272-_JPG.rf.3d9aa93b943913be0110d133da63e337.jpg, 1, 0, 0
HALF-FRESH-247-_JPG.rf.3dac0451deab7f475af51d092d04a4fb.jpg, 0, 1, 0
FRESH-198-_JPG.rf.3dc45df9ec19abc279bf8ca404a39c2a.jpg, 1, 0, 0
HALF-FRESH-376-_JPG.rf.3dd74ce7d1bbf4303a99cffb39d02e8f.jpg, 0, 1, 0
HALF-FRESH-922-_JPG.rf.3dda0e313a6d84ce89a58c585ef68edd.jpg, 0, 1, 0
FRESH-252-_JPG.rf.3ddfcf3592c7aa95b8b6cd3ddb9c6315.jpg, 1, 0, 0
SPOILED-1019-_JPG.rf.3dee20fa7d9dbb94730b5189389716a6.jpg, 0, 0, 1
FRESH-969-_JPG.rf.3dff2482a393acaa320bc68c876eb28c.jpg, 1, 0, 0
HALF-FRESH-437-_JPG.rf.3e02a655adfc1e4da59baca2facc7177.jpg, 0, 1, 0
FRESH-140-_JPG.rf.3e530feb8b04a1d7ef6dfafa02d7fe6b.jpg, 1, 0, 0
HALF-FRESH-342-_JPG.rf.3ba00f574773f7f7d02c6fd8c5e8cc70.jpg, 0, 1, 0
HALF-FRESH-730-_JPG.rf.3e5686cab195b68f0df983eab85c6b2a.jpg, 0, 1, 0
HALF-FRESH-423-_JPG.rf.3e9300d884ca6e7fad28a65ae5ae207b.jpg, 0, 1, 0
SPOILED-178-_JPG.rf.3e98f303b4a36f995089c53f72cb2b74.jpg, 0, 0, 1
HALF-FRESH-597-_JPG.rf.3eacb8f1b682790d6fc029ff7a11d44c.jpg, 0, 1, 0
SPOILED-463-_JPG.rf.3ed8012b717b3521842f92a43199f986.jpg, 0, 0, 1
SPOILED-498-_JPG.rf.3f5d957e2319e6437d0c991918bc337c.jpg, 0, 0, 1
HALF-FRESH-813-_JPG.rf.3f786ba8bc114048d38e89102c01ca62.jpg, 0, 1, 0
FRESH-616-_JPG.rf.3faa9849a3e86a4af4f8f17add5c75b8.jpg, 1, 0, 0
SPOILED-341-_JPG.rf.3fbf4de9243b7556d019cdddfe80c5df.jpg, 0, 0, 1
FRESH-373-_JPG.rf.3fea791818a997318321f31fd329e5fc.jpg, 1, 0, 0
FRESH-926-_JPG.rf.402ad9f94e08e2cf9e0f3bdf97f20249.jpg, 1, 0, 0
FRESH-603-_JPG.rf.3e36e8f04ca9f5b5a637aa283f33508e.jpg, 1, 0, 0
FRESH-1005-_JPG.rf.404839308dfdce0228de77bf7458513a.jpg, 1, 0, 0
SPOILED-723-_JPG.rf.4054f2316b8cf7f6d6d508016944f586.jpg, 0, 0, 1
FRESH-145-_JPG.rf.40603b3b2dfa75e70ae4102b66397d53.jpg, 1, 0, 0
HALF-FRESH-440-_JPG.rf.4078f35c398166cc4b59689d2649ea11.jpg, 0, 1, 0
HALF-FRESH-266-_JPG.rf.408660530e3eb0a318cc033c56dfb3fc.jpg, 0, 1, 0
SPOILED-132-_JPG.rf.40b6525e8d9fbc05b63c9eb2aee4e9c7.jpg, 0, 0, 1
FRESH-575-_JPG.rf.40c44500daedb503d03eca5f10a0fdae.jpg, 1, 0, 0
HALF-FRESH-80-_JPG.rf.40f8434a12b0fe91804c37b362b6f6e6.jpg, 0, 1, 0
HALF-FRESH-153-_JPG.rf.4160cb49f841c4baf0f7c7c8c67b9f46.jpg, 0, 1, 0
FRESH-931-_JPG.rf.41ab323d2c8911ce2797bfa897c78abc.jpg, 1, 0, 0
HALF-FRESH-786-_JPG.rf.41ac31561f52cd06cd19950ee251d79f.jpg, 0, 1, 0
FRESH-767-_JPG.rf.41bfe781e7c5a90a35135e44f726e5e6.jpg, 1, 0, 0
SPOILED-285-_JPG.rf.41d5af3903f068a76346b93ef20a78f0.jpg, 0, 0, 1
SPOILED-460-_JPG.rf.4211b18c921f95a3b632a62cf51fc921.jpg, 0, 0, 1
SPOILED-459-_JPG.rf.41c0a026740f9e9321f1aee85e1d7bd4.jpg, 0, 0, 1
FRESH-109-_JPG.rf.424a8b05df3bfc9703256510ee15c2ed.jpg, 1, 0, 0
SPOILED-336-_JPG.rf.428483a8a7a22230453e76ced3c1bade.jpg, 0, 0, 1
HALF-FRESH-524-_JPG.rf.42e46a835d040cd142605240b674643c.jpg, 0, 1, 0
FRESH-754-_JPG.rf.42e6038059539f00dc2c59f8c05ecab1.jpg, 1, 0, 0
FRESH-773-_JPG.rf.42ea6da49c682a0d3c2e2260bc44ae0a.jpg, 1, 0, 0
HALF-FRESH-969-_JPG.rf.42f78ad0897344e63947ed96b1107928.jpg, 0, 1, 0
HALF-FRESH-143-_JPG.rf.434e8367c9ef7f4770751d980503cc25.jpg, 0, 1, 0
HALF-FRESH-387-_JPG.rf.4318c9be01488acbeace49c5afb8ff58.jpg, 0, 1, 0
SPOILED-142-_JPG.rf.43721e1ebcde385533a294ae5c6c4003.jpg, 0, 0, 1
FRESH-506-_JPG.rf.43a484ec8c4f65fc22605eb593a344e9.jpg, 1, 0, 0
SPOILED-58-_JPG.rf.43a770bccfa7b20a7fa86ef816827c3f.jpg, 0, 0, 1
FRESH-989-_JPG.rf.43b001d72936cf3a8e59e3898a47169c.jpg, 1, 0, 0
SPOILED-265-_JPG.rf.43c4678ebcceee0ea491bfe4418adc19.jpg, 0, 0, 1
FRESH-614-_JPG.rf.43d4d35c5505f6d11e0d8f5971a5d1b4.jpg, 1, 0, 0
HALF-FRESH-401-_JPG.rf.43f5b9ea0d0a91c405455229d3a7bd4a.jpg, 0, 1, 0
HALF-FRESH-827-_JPG.rf.43fa7d20ddc10cc361807c4a8a6d0adc.jpg, 0, 1, 0
FRESH-113-_JPG.rf.442ad7d1a4545a3b05ba3eebaf299753.jpg, 1, 0, 0
HALF-FRESH-413-_JPG.rf.446176307bcf34934f28037257c77f50.jpg, 0, 1, 0
HALF-FRESH-410-_JPG.rf.44847278978baeea5917f6500254a0ee.jpg, 0, 1, 0
SPOILED-274-_JPG.rf.44e2def2b04de2a1c3bba2266e76f271.jpg, 0, 0, 1
SPOILED-321-_JPG.rf.45475243aa7848f4fa5298c36ba9ac97.jpg, 0, 0, 1
HALF-FRESH-390-_JPG.rf.4567a83eb4bbb325280a395f29a97795.jpg, 0, 1, 0
HALF-FRESH-178-_JPG.rf.455c8b1ded55f359d90759f2dedf97a2.jpg, 0, 1, 0
SPOILED-255-_JPG.rf.45733b043dd8e13ed3cc7d425da058eb.jpg, 0, 0, 1
FRESH-334-_JPG.rf.459794a0fd4338f8d18c33ca5bf20ee7.jpg, 1, 0, 0
HALF-FRESH-716-_JPG.rf.459bf2f251b4ab62025f2ca48252d72d.jpg, 0, 1, 0
FRESH-431-_JPG.rf.45e2095fb5b3c8184d4fbbeecbad4b7c.jpg, 1, 0, 0
SPOILED-310-_JPG.rf.45e2ba957452da4a2d571bc7badde415.jpg, 0, 0, 1
SPOILED-344-_JPG.rf.45fcb9e669d7697e10f5396a78515f79.jpg, 0, 0, 1
FRESH-504-_JPG.rf.463885053367f3d2a9ecb05f286febc2.jpg, 1, 0, 0
FRESH-829-_JPG.rf.467ddd2fcf77efff91d8c3fde4b7298c.jpg, 1, 0, 0
HALF-FRESH-226-_JPG.rf.46977b6b1ab3bd119a276fa75b0a19d6.jpg, 0, 1, 0
FRESH-271-_JPG.rf.46bd467f798b3e947390eaca2d7e355a.jpg, 1, 0, 0
SPOILED-548-_JPG.rf.46e263b766c5f0e6ad8941cf684ce1d7.jpg, 0, 0, 1
HALF-FRESH-85-_JPG.rf.47062c0607dc05e07053fbdd5ac2486e.jpg, 0, 1, 0
HALF-FRESH-637-_JPG.rf.477b68576533777f5930e5a0eee89566.jpg, 0, 1, 0
FRESH-114-_JPG.rf.4785d661c131c36e6231ffac70a9c103.jpg, 1, 0, 0
FRESH-83-_JPG.rf.47a47dd2176998e28f3e546214967bd0.jpg, 1, 0, 0
FRESH-450-_JPG.rf.47aea5af72f35719993872f6ef9f9a68.jpg, 1, 0, 0
SPOILED-549-_JPG.rf.47c51c92793de156596240948093598e.jpg, 0, 0, 1
FRESH-797-_JPG.rf.47c7e77279afc13a38c2100cbaee99d1.jpg, 1, 0, 0
HALF-FRESH-752-_JPG.rf.4812badc4a0dba9463c46cce44ce3e95.jpg, 0, 1, 0
SPOILED-284-_JPG.rf.48216e563fea433322e8d8d26bc5dbcb.jpg, 0, 0, 1
SPOILED-44-_JPG.rf.482cfeb04ad330ac8dc9af0a7f8ef81b.jpg, 0, 0, 1
HALF-FRESH-941-_JPG.rf.483b65b3275fa9338e2956165910203c.jpg, 0, 1, 0
FRESH-58-_JPG.rf.4852d75baf889acc7e713e786ccb85ac.jpg, 1, 0, 0
HALF-FRESH-693-_JPG.rf.487992d65715ef94f1b44b2c0c88ca34.jpg, 0, 1, 0
SPOILED-507-_JPG.rf.4886418c73e2d7377487241f2ba23ad1.jpg, 0, 0, 1
FRESH-764-_JPG.rf.4893f0c8071a7d74d33bf5c9ca14fd2e.jpg, 1, 0, 0
FRESH-122-_JPG.rf.48ea53d76ed7c89a866a770c784a719a.jpg, 1, 0, 0
SPOILED-39-_JPG.rf.48faa1a806a673049769d072dbb65495.jpg, 0, 0, 1
FRESH-768-_JPG.rf.493ba5288845ddb584f00bff3eaf3fde.jpg, 1, 0, 0
FRESH-640-_JPG.rf.496591c1c2902289be451c8b7aef3f79.jpg, 1, 0, 0
HALF-FRESH-19-_JPG.rf.48e95d40891e7574e3fdc507504f19da.jpg, 0, 1, 0
SPOILED-603-_JPG.rf.497f918d94dc64895a2fcc22fa33ce01.jpg, 0, 0, 1
FRESH-95-_JPG.rf.498af184c9ef2671ecc2f0bf231d5b00.jpg, 1, 0, 0
FRESH-681-_JPG.rf.498eb3171c7762add32b9c2f2e7339cb.jpg, 1, 0, 0
HALF-FRESH-218-_JPG.rf.49b52da0435751cc6f67dfa1c969dc08.jpg, 0, 1, 0
HALF-FRESH-349-_JPG.rf.49ed52af6ef9bd9194bcb760db39fc85.jpg, 0, 1, 0
HALF-FRESH-592-_JPG.rf.49f0c23a5c1567ec4acd0ec75e32648e.jpg, 0, 1, 0
